X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1083.0,1083.0,train,1.7906849632980465E-4,49.25862072748652,0.7030402662951003
1084.0,1084.0,train,2.3847040901587503E-4,90.6718686901501,0.8014924905209517
1085.0,1085.0,train,2.7000022469618453E-5,3.4869983194593606,0.16729126722602872
1086.0,1086.0,train,2.1906544082142234E-4,81.89823626903744,0.7735779651244272
1087.0,1087.0,train,1.093877497670729E-4,16.13842271455577,0.523693795100385
1088.0,1088.0,train,1.3864524342185723E-5,1.8537112087961876,0.08972381853774569
1089.0,1089.0,train,7.057574318302496E-5,9.845252902770136,0.3803080818811717
1091.0,1091.0,train,2.162094489057203E-4,80.35596863001783,0.7691506162821156
1092.0,1092.0,train,1.5745914967840244E-4,32.98939551434218,0.6561804719487032
1093.0,1093.0,train,2.3532421466207395E-4,89.44287558409637,0.7972123375009452
1094.0,1094.0,train,1.7570189894677908E-4,46.36223715170013,0.6961836277052073
1099.0,1099.0,train,1.199629050213187E-4,18.448267476404954,0.5566511228143753
1100.0,1100.0,train,1.1436046812908757E-4,17.2361035158646,0.5394857312157122
1101.0,1101.0,train,1.5521936621305544E-4,31.411285851056334,0.6509191513313333
1103.0,1103.0,train,1.3158821580927982E-4,21.23484317938236,0.590256005460297
